industry,total_funding,country,region,city,funding_rounds,company_age
18331,-0.08661637338662118,56,915,3827,-0.5818800097797329,-0.6057251999109665
9016,0.017096046033883715,122,805,3365,0.7926731609870624,-0.21757006711895227
3193,-0.08180497322970087,122,663,2655,-0.5818800097797329,-0.508686416712963
11734,-0.07645897305534498,93,585,2920,-0.5818800097797329,-0.4116476335149594
16027,-0.07645897305534498,122,664,2656,-0.5818800097797329,-0.21757006711895227
23239,-0.04705597209638755,47,403,1677,-0.5818800097797329,-0.12053128392094872
16436,-0.022385271875770663,122,788,3379,2.854502917137255,-0.31460885031695585
19171,0.7949390553646659,122,730,3474,0.7926731609870624,0.17058506567306195
502,-0.055074972357921394,122,788,3379,-0.5818800097797329,0.5587401984650762
11086,-0.07645897305534498,122,543,2209,-0.5818800097797329,-0.31460885031695585
3881,0.040270940751716,122,539,4019,0.10539657560366476,-0.21757006711895227
7337,-0.04690093809133123,122,605,541,2.1672263317538576,0.17058506567306195
19619,-0.08298109326805916,122,816,3421,-0.5818800097797329,0.17058506567306195
7417,0.019984318856082626,122,48,69,2.854502917137255,0.17058506567306195
19158,-0.0853884238765725,39,1005,4280,-0.5818800097797329,-0.31460885031695585
14243,-0.07645897305534498,39,537,2178,-0.5818800097797329,0.8498565480590868
22434,-0.08701732339969787,122,734,2996,-0.5818800097797329,-0.12053128392094872
18726,-0.07645897305534498,35,74,238,-0.5818800097797329,-0.21757006711895227
8527,-0.046966677855475286,122,983,4036,1.4799497463704598,-0.02349250072294517
7337,0.9580033460888888,122,788,3379,2.1672263317538576,-0.4116476335149594
19140,-0.0839112972983971,110,874,3700,0.10539657560366476,-0.4116476335149594
14958,-0.010195899646223182,39,537,2178,-0.5818800097797329,-0.508686416712963
89,-0.07886467313380513,122,728,2970,0.7926731609870624,-0.6057251999109665
20845,-0.07645897305534498,122,728,2970,-0.5818800097797329,-0.6057251999109665
22435,-0.0860958440416445,104,843,3558,-0.5818800097797329,-0.508686416712963
502,-0.08701197739952352,28,209,823,-0.5818800097797329,-0.6057251999109665
18726,0.010345272047712148,122,788,3379,0.10539657560366476,-0.21757006711895227
7435,-0.07645897305534498,122,539,3430,-0.5818800097797329,-0.31460885031695585
22195,-0.08447797331687881,122,247,107,-0.5818800097797329,2.4995158624251474
14947,-0.08634907337790339,19,396,1624,-0.5818800097797329,-0.02349250072294517
9212,-0.08689436539568768,122,730,3474,-0.5818800097797329,-0.6057251999109665
7337,0.2938000700083836,18,621,2507,1.4799497463704598,0.9468953312570904
16027,-0.08344152287907575,39,537,2178,-0.5818800097797329,0.07354628247505839
21996,-0.07806277310765175,39,537,2178,-0.5818800097797329,-0.508686416712963
2352,0.0924746324543013,122,788,2546,1.4799497463704598,-0.31460885031695585
6433,0.07322903182662009,122,788,3379,-0.5818800097797329,-0.31460885031695585
23072,-0.08180497322970087,122,514,2049,-0.5818800097797329,-0.21757006711895227
2824,-0.05095855222366735,122,788,3379,1.4799497463704598,-0.21757006711895227
10842,-0.07980022316431741,122,941,3936,0.7926731609870624,0.07354628247505839
18726,-0.06274647191612176,122,788,313,0.10539657560366476,-0.4116476335149594
21566,-0.07645897305534498,122,663,2655,-0.5818800097797329,-0.31460885031695585
11462,0.017323566455304126,122,983,3245,0.7926731609870624,0.6557789816630797
19756,-0.0847826953268171,122,114,570,0.7926731609870624,-0.31460885031695585
18373,-0.0850125733343144,122,788,3379,-0.5818800097797329,-0.02349250072294517
18336,-0.07736779308498548,122,788,3379,1.4799497463704598,0.5587401984650762
5646,-0.0816445932244702,101,623,2531,0.10539657560366476,0.07354628247505839
11734,-0.08447797331687881,52,626,2554,-0.5818800097797329,-0.70276398310897
21180,-0.07645897305534498,21,835,3510,-0.5818800097797329,0.5587401984650762
22888,0.07109063175687773,122,730,3834,1.4799497463704598,1.1409728976530975
18293,-0.06921363524704358,122,788,3379,-0.5818800097797329,-0.12053128392094872
11091,-0.07111297288098908,122,746,3089,-0.5818800097797329,0.6557789816630797
21108,-0.07372982927433594,122,788,3379,-0.5818800097797329,-0.6057251999109665
19959,-0.07645897305534498,122,786,3846,-0.5818800097797329,0.36466263206906907
22888,-0.07378597296816702,61,694,2847,-0.5818800097797329,-0.4116476335149594
2878,-0.08474527332559662,122,234,20,0.10539657560366476,-0.12053128392094872
21396,-0.041656511920288096,122,788,3379,1.4799497463704598,-0.4116476335149594
14449,-0.07846565837279156,122,788,3379,-0.5818800097797329,-0.4116476335149594
502,0.1534190344419585,122,788,3379,-0.5818800097797329,0.5587401984650762
14958,-0.07645897305534498,15,770,294,-0.5818800097797329,-0.4116476335149594
15466,-0.07645897305534498,76,616,2495,-0.5818800097797329,0.07354628247505839
4220,-0.05774797244509934,122,788,3392,-0.5818800097797329,-0.508686416712963
1722,-0.016316471093841153,122,244,426,0.10539657560366476,0.17058506567306195
16650,-0.07645897305534498,122,788,2779,0.10539657560366476,-0.21757006711895227
21566,0.017309880694857775,122,788,3379,1.4799497463704598,0.07354628247505839
17097,-0.08391664329857144,122,983,137,-0.5818800097797329,-0.4116476335149594
16808,-0.08193862323405977,122,730,3834,0.10539657560366476,0.8498565480590868
21566,0.051845031129196514,52,411,1725,0.7926731609870624,0.8498565480590868
54,0.02324393019639247,122,605,2450,-0.5818800097797329,1.9172831632371259
12079,0.13841281195254151,122,53,179,2.1672263317538576,0.07354628247505839
6797,-0.08608177336918559,122,788,3379,-0.5818800097797329,-0.6057251999109665
18122,-0.08448869739322858,39,537,2178,-0.5818800097797329,-0.4116476335149594
7337,0.27103103827778824,122,788,2546,0.7926731609870624,1.043934114455094
22888,0.002441456705934976,122,757,2527,3.5417795025206527,0.6557789816630797
14958,-0.04598677206151637,38,716,2909,0.10539657560366476,-0.21757006711895227
19265,-0.07035346129021816,18,698,2857,1.4799497463704598,0.17058506567306195
17116,-0.07613821304488362,122,194,734,0.7926731609870624,-0.4116476335149594
21180,-0.0728978579972018,122,385,947,-0.5818800097797329,-0.31460885031695585
21451,-0.05877361861655005,122,68,3694,0.10539657560366476,-0.508686416712963
18587,-0.08699059339882609,94,981,4105,-0.5818800097797329,-0.6057251999109665
502,-0.08461663252340108,122,788,3180,-0.5818800097797329,0.07354628247505839
3184,-0.05718159580262738,122,663,2655,2.1672263317538576,-0.31460885031695585
8186,-0.08661637338662118,122,788,3379,-0.5818800097797329,-0.4116476335149594
18038,0.011439961811414654,122,664,2526,1.4799497463704598,0.36466263206906907
19158,-0.07645897305534498,122,664,3084,-0.5818800097797329,-0.12053128392094872
23072,-0.07645897305534498,61,927,3880,-0.5818800097797329,0.36466263206906907
21566,-0.08271379325934138,122,788,3382,-0.5818800097797329,-0.31460885031695585
19158,-0.04865977214869432,18,698,2857,0.10539657560366476,0.36466263206906907
16856,-0.08701732339969787,122,816,3421,-0.5818800097797329,-0.12053128392094872
4042,-0.007495570806153927,122,788,3379,0.7926731609870624,-0.02349250072294517
19864,0.4314110435084651,122,788,3392,0.10539657560366476,-0.31460885031695585
23072,-0.020860571242043664,122,114,537,0.7926731609870624,1.3350504640491045
21493,-0.08690944111617936,122,788,3379,-0.5818800097797329,-0.508686416712963
17741,-0.017652971137430126,122,539,3430,-0.5818800097797329,2.0143219464351296
23072,-0.08521438484089634,18,963,4006,-0.5818800097797329,0.9468953312570904
7337,0.9351614323379165,8,55,3945,0.10539657560366476,0.17058506567306195
16808,-0.024694690491090666,39,537,2178,0.10539657560366476,0.2676238488710655
14958,-0.08314147327328984,122,940,3930,-0.5818800097797329,-0.4116476335149594
7863,-0.07645897305534498,122,539,2196,0.10539657560366476,3.1787873448111723
16832,-0.08247322325149536,122,863,3659,-0.5818800097797329,-0.6057251999109665
14958,-0.07645897305534498,15,59,451,-0.5818800097797329,0.2676238488710655
1628,-0.08127037321226528,122,788,2546,-0.5818800097797329,-0.21757006711895227
23194,-0.07645897305534498,122,983,3062,-0.5818800097797329,-0.21757006711895227
5399,-0.052903646273105176,122,788,1476,0.10539657560366476,-0.4116476335149594
4143,-0.07645897305534498,38,716,2909,-0.5818800097797329,0.8498565480590868
9223,-0.0700437728461179,122,143,1320,0.10539657560366476,-0.12053128392094872
21511,-0.07966657315995851,122,738,3054,-0.5818800097797329,-0.31460885031695585
7337,-0.08682273433935149,39,784,3303,-0.5818800097797329,0.7528177648610833
23072,-0.07164757289842467,122,48,164,-0.5818800097797329,-0.508686416712963
23072,-0.08683021339359541,119,462,1856,-0.5818800097797329,-0.31460885031695585
15366,-0.06898265061751017,39,537,2178,-0.5818800097797329,-0.21757006711895227
787,-0.07138027288970687,122,114,421,0.7926731609870624,-0.6057251999109665
23072,-0.07645897305534498,122,712,2886,-0.5818800097797329,-0.6057251999109665
21566,-0.046949052092900435,30,214,851,-0.5818800097797329,0.5587401984650762
23283,-0.031017971573319866,122,788,2895,-0.5818800097797329,-0.4116476335149594
21566,-0.06202477258458406,56,915,3827,0.10539657560366476,-0.31460885031695585
23072,-0.08661637338662118,122,137,526,-0.5818800097797329,1.1409728976530975
8702,-0.07645897305534498,122,757,3146,-0.5818800097797329,1.3350504640491045
11176,-0.08308048075730062,39,325,2582,-0.5818800097797329,0.4617014152670726
18804,0.3195486468221546,37,393,1178,0.10539657560366476,0.4617014152670726
7903,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.12053128392094872
22865,-0.07645897305534498,122,688,2822,-0.5818800097797329,0.7528177648610833
21450,-0.07645897305534498,122,730,3474,-0.5818800097797329,-0.12053128392094872
20358,-0.08701732339969787,21,79,272,-0.5818800097797329,-0.6057251999109665
18726,-0.07645897305534498,118,905,3792,-0.5818800097797329,1.238011680851101
22888,0.009434896332020907,122,788,3382,1.4799497463704598,0.6557789816630797
4892,-0.0859213933639549,56,915,3827,0.10539657560366476,-0.70276398310897
7337,-0.07351867295944924,18,963,4006,0.10539657560366476,-0.02349250072294517
10369,-0.07645897305534498,38,716,2909,-0.5818800097797329,-0.508686416712963
502,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.31460885031695585
2822,0.005227909608813104,122,788,3392,0.7926731609870624,0.8498565480590868
14084,0.19351403574962772,122,788,3379,2.854502917137255,-0.31460885031695585
14958,-0.07645897305534498,122,539,2196,-0.5818800097797329,0.2676238488710655
7337,-0.07752817309021616,122,405,283,-0.5818800097797329,-0.12053128392094872
7337,-0.07752817309021616,122,908,3803,-0.5818800097797329,3.761020043999194
12732,-0.08180497322970087,122,788,3379,-0.5818800097797329,-0.31460885031695585
16950,-0.08298289487011792,39,537,2178,0.7926731609870624,-0.508686416712963
2056,-0.08059378877619898,122,53,179,0.7926731609870624,-0.4116476335149594
13007,-0.08699059339882609,117,434,1778,-0.5818800097797329,-0.31460885031695585
21450,-0.07645897305534498,122,321,3030,-0.5818800097797329,-0.6057251999109665
23038,-0.08706425593522854,39,168,600,-0.5818800097797329,-0.21757006711895227
9223,-0.022998971311786024,122,788,3379,-0.5818800097797329,0.7528177648610833
23072,-0.01433204117512042,122,49,1116,2.1672263317538576,0.6557789816630797
7337,0.01976903008306114,122,809,3378,0.7926731609870624,-0.31460885031695585
21492,-0.056678772410228166,122,663,2655,0.7926731609870624,0.4617014152670726
18726,-0.08180497322970087,39,537,2178,-0.5818800097797329,-0.02349250072294517
9223,-0.07902505313903581,38,293,264,-0.5818800097797329,-0.02349250072294517
7826,-0.044382972009209605,122,539,2196,0.10539657560366476,0.07354628247505839
15458,-0.08533437581480977,18,930,3893,-0.5818800097797329,-0.508686416712963
4025,-0.08162163749972151,53,260,1043,0.7926731609870624,-0.508686416712963
7337,-0.07378597296816702,122,757,686,-0.5818800097797329,-0.508686416712963
12293,-0.07645897305534498,122,39,1767,-0.5818800097797329,0.17058506567306195
6503,-0.06843997279381113,122,664,2547,-0.5818800097797329,-0.12053128392094872
16027,-0.05293657228817904,122,788,2895,0.10539657560366476,-0.4116476335149594
18181,-0.04705597209638755,122,664,1210,-0.5818800097797329,1.432089247247108
20174,-0.08688367339533898,122,788,3379,-0.5818800097797329,-0.70276398310897
502,-0.08340877328200764,1,258,1041,-0.5818800097797329,-0.4116476335149594
21091,-0.08608177336918559,122,663,2289,0.10539657560366476,-0.4116476335149594
17871,-0.08533333334477576,20,819,3435,0.10539657560366476,-0.4116476335149594
16808,0.01976903008306114,47,403,1677,-0.5818800097797329,0.7528177648610833
17958,-0.08706543740126707,55,766,3200,-0.5818800097797329,-0.6057251999109665
5660,-0.08314147327328984,122,692,2842,-0.5818800097797329,-0.508686416712963
22045,-0.04170997192203166,122,194,1192,-0.5818800097797329,0.7528177648610833
23072,-0.033690971660497816,122,788,3374,-0.5818800097797329,-0.12053128392094872
502,-0.0858144733604678,122,385,2645,-0.5818800097797329,-0.02349250072294517
4224,-0.08688367339533898,122,788,3379,-0.5818800097797329,-0.508686416712963
22888,-0.03337021165003646,122,788,1325,-0.5818800097797329,2.4995158624251474
23072,-0.08073577319482969,52,660,2697,-0.5818800097797329,-0.6057251999109665
13270,-0.08661637338662118,122,788,3379,-0.5818800097797329,-0.70276398310897
9223,0.05205887113617075,122,788,3374,0.10539657560366476,0.36466263206906907
6,-0.07752817309021616,122,788,3379,1.4799497463704598,-0.508686416712963
15980,-0.06630157272406878,37,393,1613,0.10539657560366476,-0.508686416712963
8226,-0.022998971311786024,83,17,14,0.10539657560366476,1.043934114455094
7337,-0.08430422831121226,122,728,1200,-0.5818800097797329,0.6557789816630797
22513,-0.07806277310765175,122,32,335,-0.5818800097797329,2.4024770792271437
18987,-0.07645897305534498,18,159,560,-0.5818800097797329,-0.508686416712963
19331,-0.06042097253227729,122,114,570,-0.5818800097797329,-0.12053128392094872
23216,0.003731029559993454,122,114,421,0.10539657560366476,0.8498565480590868
22216,-0.07645897305534498,122,663,2289,-0.5818800097797329,-0.70276398310897
5507,-0.0863572206821691,39,537,2178,0.10539657560366476,-0.4116476335149594
1767,0.035807030606128824,122,114,4088,0.7926731609870624,-0.21757006711895227
11086,-0.07187501312984247,104,843,3558,0.10539657560366476,-0.02349250072294517
19864,-0.08609442200559811,122,68,225,-0.5818800097797329,14.144169846185575
9303,0.16518023482554148,52,660,2636,2.854502917137255,-0.02349250072294517
1457,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.6057251999109665
22872,-0.08706335246119908,85,38,92,-0.5818800097797329,-0.70276398310897
23072,-0.055074972357921394,122,788,3379,-0.5818800097797329,-0.4116476335149594
23072,-0.08701732339969787,122,244,2186,-0.5818800097797329,-0.508686416712963
23072,-0.07913197314252292,122,514,2049,0.10539657560366476,-0.21757006711895227
21180,-0.06292268677386888,57,423,3552,0.10539657560366476,0.36466263206906907
22367,-0.07645897305534498,122,508,3923,-0.5818800097797329,-0.6057251999109665
9223,-0.044382972009209605,122,663,2655,-0.5818800097797329,0.36466263206906907
19158,0.04649903095484061,122,663,2655,-0.5818800097797329,-0.31460885031695585
15822,-0.08287417326457205,122,321,3030,0.10539657560366476,-0.4116476335149594
1312,-0.07966657315995851,18,275,1112,0.10539657560366476,-0.12053128392094872
15266,0.06655421381092577,110,874,3700,-0.5818800097797329,-0.02349250072294517
8740,-0.08661637338662118,122,788,3379,-0.5818800097797329,-0.4116476335149594
19158,0.00020783368108699056,122,114,570,2.854502917137255,-0.12053128392094872
14868,-0.0748551730030382,122,563,3345,-0.5818800097797329,-0.4116476335149594
23072,-0.08476131132611968,39,913,3817,-0.5818800097797329,0.4617014152670726
21180,-0.07645897305534498,122,405,1694,0.10539657560366476,0.36466263206906907
23072,-0.07645897305534498,122,645,87,-0.5818800097797329,-0.6057251999109665
21102,-0.07752817309021616,110,528,2140,0.7926731609870624,-0.21757006711895227
19,-0.07645897305534498,122,53,179,-0.5818800097797329,-0.4116476335149594
13190,-0.08709751340231321,122,671,2704,-0.5818800097797329,-0.31460885031695585
23072,-0.033690971660497816,122,788,3392,-0.5818800097797329,0.36466263206906907
15197,-0.08448233565302109,85,38,92,0.10539657560366476,-0.6057251999109665
22690,-0.08704405340056964,122,788,3379,-0.5818800097797329,-0.6057251999109665
12300,-0.08701732339969787,2,136,525,-0.5818800097797329,-0.31460885031695585
21492,-0.08180497322970087,122,194,734,1.4799497463704598,0.07354628247505839
16893,-0.08683021339359541,122,983,728,-0.5818800097797329,-0.12053128392094872
3120,-0.05224746217370421,122,53,179,0.7926731609870624,0.17058506567306195
7337,0.05678415257628235,122,664,895,2.854502917137255,0.6557789816630797
3804,0.022976630187674676,122,663,2655,1.4799497463704598,-0.31460885031695585
21996,-0.074251074983336,122,788,3379,0.10539657560366476,0.9468953312570904
19158,-0.08608177336918559,122,442,1270,0.10539657560366476,-0.508686416712963
8453,-0.0856808233561089,122,194,734,1.4799497463704598,-0.4116476335149594
22294,-0.07645897305534498,122,788,2546,-0.5818800097797329,-0.508686416712963
3411,-0.07645897305534498,122,182,693,-0.5818800097797329,-0.70276398310897
23072,-0.08447797331687881,122,244,426,-0.5818800097797329,-0.02349250072294517
22865,0.025115030257417036,122,234,20,0.7926731609870624,0.6557789816630797
15010,-0.08707078340144143,18,930,3893,-0.5818800097797329,-0.508686416712963
23072,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.70276398310897
330,-0.08421067330816102,37,393,1613,-0.5818800097797329,-0.6057251999109665
23072,-0.07645897305534498,39,130,489,-0.5818800097797329,-0.6057251999109665
23072,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.31460885031695585
2007,-0.07645897305534498,122,663,2655,-0.5818800097797329,-0.21757006711895227
11302,-0.08659498938592375,122,663,2655,0.7926731609870624,-0.6057251999109665
16103,-0.06309397261945524,122,788,3379,0.10539657560366476,-0.4116476335149594
15753,-0.08388702645760551,39,82,279,0.7926731609870624,-0.12053128392094872
502,-0.08661637338662118,122,788,3382,-0.5818800097797329,0.07354628247505839
1559,-0.08576409265482467,39,537,2178,-0.5818800097797329,-0.31460885031695585
11086,0.2598044379116408,122,114,2114,3.5417795025206527,1.043934114455094
23283,-0.0864559933813905,38,293,3499,-0.5818800097797329,-0.508686416712963
13025,-0.06042097253227729,122,788,3379,0.10539657560366476,-0.508686416712963
23072,-0.08306128327067451,122,863,3659,-0.5818800097797329,0.6557789816630797
14143,0.2870690388008559,122,663,2655,-0.5818800097797329,0.8498565480590868
22638,-0.07645897305534498,62,788,3379,-0.5818800097797329,-0.4116476335149594
21235,-0.08680887216089939,39,518,2077,-0.5818800097797329,1.043934114455094
7337,0.08637188991726483,122,983,694,4.916332673287448,0.6557789816630797
6095,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.6057251999109665
7667,-0.05596508138695165,122,741,3060,2.1672263317538576,-0.12053128392094872
13080,-0.05641147240151037,122,539,3430,-0.5818800097797329,-0.21757006711895227
21451,-0.08554697020374337,96,707,587,-0.5818800097797329,-0.508686416712963
19331,0.23414363707473254,122,605,3347,1.4799497463704598,0.17058506567306195
23237,-0.07645897305534498,122,149,2205,-0.5818800097797329,-0.02349250072294517
14958,-0.0858144733604678,18,621,2507,0.10539657560366476,-0.31460885031695585
9608,-0.08447797331687881,122,757,3146,0.10539657560366476,-0.4116476335149594
14792,-0.08474527332559662,122,114,570,-0.5818800097797329,-0.31460885031695585
5840,-0.08666983338836473,122,565,1381,0.10539657560366476,0.07354628247505839
21566,-0.0742136529821155,56,915,3274,-0.5818800097797329,0.4617014152670726
15824,-0.06536602803955667,122,728,2970,0.7926731609870624,0.07354628247505839
23072,-0.08569418835654478,122,539,3179,-0.5818800097797329,-0.4116476335149594
23072,-0.08608177336918559,122,730,2974,-0.5818800097797329,-0.6057251999109665
2336,-0.08634907337790339,122,788,3379,-0.5818800097797329,-0.4116476335149594
21897,0.5209565464289263,122,788,3745,2.854502917137255,0.36466263206906907
22888,0.0678830316522642,122,788,1325,0.10539657560366476,0.4617014152670726
22662,-0.055074972357921394,21,79,272,0.10539657560366476,0.8498565480590868
19864,-0.07645897305534498,122,310,1292,-0.5818800097797329,-0.508686416712963
5933,-0.05240197227074345,122,234,932,-0.5818800097797329,-0.6057251999109665
20406,-0.06042097253227729,122,663,2655,-0.5818800097797329,-0.6057251999109665
17343,-0.08447797331687881,52,788,3379,-0.5818800097797329,-0.6057251999109665
21566,-0.08652935654178319,21,79,272,0.7926731609870624,-0.31460885031695585
21806,-0.08675002339098008,122,788,3379,-0.5818800097797329,-0.508686416712963
23072,-0.08693713339708253,20,819,3435,-0.5818800097797329,-0.508686416712963
2352,0.0067980298600214305,122,734,2996,2.1672263317538576,-0.4116476335149594
22865,-0.07645897305534498,122,194,734,-0.5818800097797329,-0.4116476335149594
1230,-0.07868736769202245,18,963,4006,0.10539657560366476,0.07354628247505839
18726,-0.02834497148614192,122,788,3379,0.10539657560366476,-0.12053128392094872
22226,-0.07645897305534498,28,87,316,-0.5818800097797329,-0.70276398310897
12681,-0.08601558454102688,18,963,4006,0.10539657560366476,-0.508686416712963
13590,-0.016583771102558948,122,788,3379,0.10539657560366476,-0.31460885031695585
351,-0.08247322325149536,122,692,3414,0.10539657560366476,-0.31460885031695585
2858,-0.06897457281124672,122,244,988,0.10539657560366476,-0.21757006711895227
3728,-0.08180497322970087,122,788,3379,0.10539657560366476,-0.508686416712963
6517,-0.061229266374639206,39,537,2178,-0.5818800097797329,1.238011680851101
502,0.03313403051895088,122,68,832,0.10539657560366476,0.6557789816630797
21879,-0.020860571242043664,122,663,2655,0.10539657560366476,-0.508686416712963
6996,-0.07031107285483569,122,663,2655,1.4799497463704598,-0.31460885031695585
6983,0.0625370314779083,2,136,525,0.10539657560366476,0.4617014152670726
3670,-0.07645897305534498,122,788,2546,-0.5818800097797329,-0.4116476335149594
21985,-0.08675002339098008,122,730,3474,-0.5818800097797329,-0.508686416712963
1347,-0.0858144733604678,122,663,2655,-0.5818800097797329,-0.4116476335149594
3469,-0.022998971311786024,122,983,4036,-0.5818800097797329,-0.4116476335149594
23194,-0.07645897305534498,56,915,3827,-0.5818800097797329,-0.508686416712963
20458,-0.08704405340056964,44,431,1763,-0.5818800097797329,-0.508686416712963
11361,-0.0395715718522893,28,627,2556,-0.5818800097797329,15.599751594155627
21180,-0.07605440914615041,122,788,3379,1.4799497463704598,0.36466263206906907
10947,-0.0497289721835655,122,638,3085,0.10539657560366476,3.955097610395201
2593,-0.0870012853991748,122,788,3379,-0.5818800097797329,-0.508686416712963
21180,0.05513549958251274,122,583,3360,4.22905608790405,-0.02349250072294517
22365,0.07857503200097599,122,428,1751,0.10539657560366476,1.3350504640491045
1344,-0.05160007224459006,122,385,3670,0.10539657560366476,-0.4116476335149594
13226,-0.0009171732496042897,39,537,2178,-0.5818800097797329,0.2676238488710655
15539,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.70276398310897
22112,-0.08608177336918559,18,930,3893,-0.5818800097797329,0.07354628247505839
23194,-0.08073577319482969,122,788,3375,0.10539657560366476,-0.508686416712963
502,-0.07645897305534498,122,663,2655,-0.5818800097797329,1.043934114455094
2411,-0.08585340293373746,18,372,1543,-0.5818800097797329,-0.12053128392094872
14958,0.1544882344768297,122,114,421,0.7926731609870624,0.07354628247505839
23072,-0.08675002339098008,122,304,1263,-0.5818800097797329,0.6557789816630797
19331,-0.08455281731931981,122,385,2297,-0.5818800097797329,0.07354628247505839
13591,-0.08447797331687881,52,626,2554,0.10539657560366476,-0.508686416712963
12732,-0.08675002339098008,122,48,3282,-0.5818800097797329,-0.02349250072294517
18051,-0.07592437303790939,122,788,3379,-0.5818800097797329,-0.508686416712963
23194,-0.053708700439361434,122,663,2655,-0.5818800097797329,-0.21757006711895227
23072,0.36191304124183843,122,983,3194,1.4799497463704598,0.4617014152670726
13788,-0.08233957324713646,122,827,1931,-0.5818800097797329,-0.508686416712963
23072,-0.07645897305534498,15,59,2446,-0.5818800097797329,1.238011680851101
22638,-0.07645897305534498,122,194,55,-0.5818800097797329,-0.6057251999109665
16197,-0.08447797331687881,18,930,3893,-0.5818800097797329,-0.4116476335149594
13238,0.03537203191794166,39,537,2178,2.1672263317538576,-0.02349250072294517
23072,-0.08691669563841598,64,831,3495,-0.5818800097797329,-0.508686416712963
22294,-0.07890123442899755,19,1024,4360,0.10539657560366476,-0.508686416712963
20827,-0.07645897305534498,27,744,3074,-0.5818800097797329,-0.21757006711895227
20491,-0.08314147327328984,122,805,2839,0.10539657560366476,-0.508686416712963
23072,-0.08233957324713646,56,915,3827,-0.5818800097797329,-0.21757006711895227
19353,-0.0858144733604678,122,213,836,0.10539657560366476,-0.02349250072294517
14551,0.06013133139944815,122,788,3379,0.7926731609870624,-0.31460885031695585
20861,-0.0017218906178495595,122,244,1430,1.4799497463704598,0.07354628247505839
6345,-0.07111297288098908,122,788,3379,0.10539657560366476,-0.31460885031695585
21180,-0.07645897305534498,122,416,3244,-0.5818800097797329,-0.21757006711895227
11086,-0.08711889740301063,122,292,3349,-0.5818800097797329,-0.6057251999109665
7432,0.14540003418042466,122,788,2384,1.4799497463704598,0.6557789816630797
23072,-0.07592437303790939,122,663,2655,0.10539657560366476,1.1409728976530975
12778,-0.08605504336831381,122,788,575,-0.5818800097797329,-0.21757006711895227
13021,-0.08650945338313407,122,788,3379,-0.5818800097797329,-0.02349250072294517
7440,0.3675798014266557,122,827,3482,2.1672263317538576,1.6261668136431153
16027,0.01976903008306114,52,626,2554,-0.5818800097797329,-0.21757006711895227
6722,0.1694570349650262,101,623,2531,0.7926731609870624,-0.6057251999109665
23008,-0.08669789454327993,64,831,3495,-0.5818800097797329,-0.4116476335149594
14473,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.6057251999109665
23072,-0.0850125733343144,122,194,3461,-0.5818800097797329,1.3350504640491045
19331,-0.02756201233860628,122,572,2419,1.4799497463704598,-0.21757006711895227
16808,0.01709602999588319,122,788,3392,0.7926731609870624,0.5587401984650762
16808,-0.08693713339708253,122,169,621,-0.5818800097797329,-0.508686416712963
15875,-0.06739039632934696,122,788,3379,-0.5818800097797329,0.5587401984650762
20753,-0.08621007737337014,122,996,4228,-0.5818800097797329,-0.70276398310897
15898,-0.033690971660497816,122,978,3839,-0.5818800097797329,0.17058506567306195
22638,-0.08263192995867147,39,1005,4280,-0.5818800097797329,-0.21757006711895227
23072,-0.0856808233561089,122,234,3008,-0.5818800097797329,-0.02349250072294517
23194,-0.08422990821678836,39,537,2178,-0.5818800097797329,-0.31460885031695585
23072,-0.07645897305534498,122,730,1394,-0.5818800097797329,-0.21757006711895227
16811,-0.08180497322970087,122,53,179,-0.5818800097797329,0.36466263206906907
23072,-0.08073577319482969,122,788,3392,-0.5818800097797329,0.2676238488710655
12510,-0.08626888337528804,122,182,693,0.10539657560366476,-0.6057251999109665
14143,-0.0805334110502298,122,788,3379,0.10539657560366476,-0.31460885031695585
19864,-0.06042097253227729,21,835,3510,-0.5818800097797329,-0.12053128392094872
11681,-0.07645897305534498,52,70,229,-0.5818800097797329,-0.508686416712963
19559,-0.08625819137493933,122,405,1694,-0.5818800097797329,-0.31460885031695585
19158,-0.07111297288098908,122,690,196,-0.5818800097797329,0.6557789816630797
14958,-0.06036751253053373,122,757,3146,1.4799497463704598,-0.4116476335149594
21945,0.0678830316522642,122,663,2655,0.10539657560366476,-0.6057251999109665
7337,0.01976903008306114,56,657,2617,-0.5818800097797329,0.07354628247505839
15967,-0.0752561230161149,122,247,107,1.4799497463704598,-0.31460885031695585
14958,-0.07645897305534498,122,788,3379,0.10539657560366476,1.1409728976530975
7337,0.6930046674881503,122,405,1694,5.603609258670845,0.36466263206906907
13830,-0.0845047033177506,122,48,164,0.10539657560366476,-0.6057251999109665
21283,-0.06309397261945524,122,48,164,0.7926731609870624,-0.4116476335149594
23072,-0.024082287881687658,39,537,892,-0.5818800097797329,0.17058506567306195
5486,-0.07012431568474475,28,87,316,0.7926731609870624,-0.6057251999109665
23072,-0.0850125733343144,122,983,334,-0.5818800097797329,-0.12053128392094872
